,sentence,sentence_id
3031,"It was a surprise, Mazloum told me, at his forward operating base.","(5, 2302)"
3032,"We didnt believe that in the middle of the battle, when were fighting against ISIS, when were fighting against all the others, that our partners would abandon us.","(5, 2303)"
3033,"To be honest, the painful point for us was that America is a great country.","(5, 2304)"
3034,How could a great country behave like that and abandon its allies in the middle of the fight?,"(5, 2305)"
3035,"And, from that time on, how are people going to trust in the Americans or partner with them in any fight in the future?","(5, 2306)"
3036,,"(5, 2307)"
3037,"Trump had made the decision unilaterally, U.S. officials told me.","(5, 2400)"
3038,"There had been no interagency review, no conferring with military brass, no discussions with the dozens of other countries in the U.S.-led coalition.","(5, 2401)"
3039,Many were as surprised as Mazloum was.,"(5, 2402)"
3040,The pivot had been another telephone conversation with President Erdogan.,"(5, 2403)"
3041,The Turkish leader asked why the U.S. needed two thousand troops in Syria if the caliphate was collapsing.,"(5, 2404)"
3042,"Two days later, Trump tweeted, We have defeated ISIS in Syria, my only reason for being there during the Trump Presidency. The problem was that ISIS had not yet collapsed.","(5, 2405)"
3043,"It still had tens of thousands of fighters, families, and fans in pockets of the Euphrates River Valley.","(5, 2406)"
3044,,"(5, 2407)"
3045,"Six days later, Mazloum was summoned by General Joseph Votel, the head of U.S. operations in the Middle East, for a video conference.","(5, 2200)"
3046,"The timing, at midnight in Syria, was unexpected.","(5, 2201)"
3047,So was the message.,"(5, 2202)"
3048,"I was the first one to hear the words, Salar Malla, Mazloums aide-de-camp and translator, told me.","(5, 2203)"
3049,"Before you translate anything, you have to absorb it.","(5, 2204)"
3050,"I spoke the words, but I didnt believe them.","(5, 2205)"
3051,,"(5, 2206)"
3052,"General Votel informed Mazloum that he had received a letter from the White House two hours earlier, ordering the immediate withdrawal of U.S. troops from Syria.","(5, 2300)"
3053,"Votel did not know the details, he told Mazloum, but he had wanted the Kurd to hear it from him rather than from the media.","(5, 2301)"
3054,"It was a surprise, Mazloum told me, at his forward operating base.","(5, 2302)"
3055,"We didnt believe that in the middle of the battle, when were fighting against ISIS, when were fighting against all the others, that our partners would abandon us.","(5, 2303)"
3056,"To be honest, the painful point for us was that America is a great country.","(5, 2304)"
3057,How could a great country behave like that and abandon its allies in the middle of the fight?,"(5, 2305)"
3058,"And, from that time on, how are people going to trust in the Americans or partner with them in any fight in the future?","(5, 2306)"
3059,,"(5, 2307)"
3060,"Trump had made the decision unilaterally, U.S. officials told me.","(5, 2400)"
3061,"There had been no interagency review, no conferring with military brass, no discussions with the dozens of other countries in the U.S.-led coalition.","(5, 2401)"
3062,Many were as surprised as Mazloum was.,"(5, 2402)"
3063,The pivot had been another telephone conversation with President Erdogan.,"(5, 2403)"
3064,The Turkish leader asked why the U.S. needed two thousand troops in Syria if the caliphate was collapsing.,"(5, 2404)"
3065,"Two days later, Trump tweeted, We have defeated ISIS in Syria, my only reason for being there during the Trump Presidency. The problem was that ISIS had not yet collapsed.","(5, 2405)"
3066,"It still had tens of thousands of fighters, families, and fans in pockets of the Euphrates River Valley.","(5, 2406)"
3067,,"(5, 2407)"
3068,"A senior U.S. official who had worked closely with Mazloum reflected, Never once did he not live up to exactly what he said he was going to do. The S.D.F.","(5, 2800)"
3069,fought on as the United States quietly began pulling out troops and equipment.,"(5, 2801)"
3070,"The final front line was Baghouz, the farming hamlet near the Iraqi border.","(5, 2802)"
3071,"It was a long slog, with repeated pauses to allow civilians, including the families of ISIS fighters, to leave.","(5, 2803)"
3072,"We dont want the images from our last battle to be bloody, Mazloum told me.","(5, 2804)"
3073,Were not ISIS.,"(5, 2805)"
3074,,"(5, 2806)"
3075,nan,"(5, 2900)"
3076,nan,"(5, 3000)"
3077,"A senior U.S. official who had worked closely with Mazloum reflected, Never once did he not live up to exactly what he said he was going to do. The S.D.F.","(5, 2800)"
3078,fought on as the United States quietly began pulling out troops and equipment.,"(5, 2801)"
3079,"The final front line was Baghouz, the farming hamlet near the Iraqi border.","(5, 2802)"
3080,"It was a long slog, with repeated pauses to allow civilians, including the families of ISIS fighters, to leave.","(5, 2803)"
3081,"We dont want the images from our last battle to be bloody, Mazloum told me.","(5, 2804)"
3082,Were not ISIS.,"(5, 2805)"
3083,,"(5, 2806)"
3084,nan,"(5, 2900)"
3085,nan,"(5, 3000)"
3086,"A senior U.S. official who had worked closely with Mazloum reflected, Never once did he not live up to exactly what he said he was going to do. The S.D.F.","(5, 2800)"
3087,fought on as the United States quietly began pulling out troops and equipment.,"(5, 2801)"
3088,"The final front line was Baghouz, the farming hamlet near the Iraqi border.","(5, 2802)"
3089,"It was a long slog, with repeated pauses to allow civilians, including the families of ISIS fighters, to leave.","(5, 2803)"
3090,"We dont want the images from our last battle to be bloody, Mazloum told me.","(5, 2804)"
3091,Were not ISIS.,"(5, 2805)"
3092,,"(5, 2806)"
3093,nan,"(5, 2900)"
3094,nan,"(5, 3000)"
3095,"A senior U.S. official who had worked closely with Mazloum reflected, Never once did he not live up to exactly what he said he was going to do. The S.D.F.","(5, 2800)"
3096,fought on as the United States quietly began pulling out troops and equipment.,"(5, 2801)"
3097,"The final front line was Baghouz, the farming hamlet near the Iraqi border.","(5, 2802)"
3098,"It was a long slog, with repeated pauses to allow civilians, including the families of ISIS fighters, to leave.","(5, 2803)"
3099,"We dont want the images from our last battle to be bloody, Mazloum told me.","(5, 2804)"
3100,Were not ISIS.,"(5, 2805)"
3101,,"(5, 2806)"
3102,nan,"(5, 2900)"
3103,nan,"(5, 3000)"
3104,"A senior U.S. official who had worked closely with Mazloum reflected, Never once did he not live up to exactly what he said he was going to do. The S.D.F.","(5, 2800)"
3105,fought on as the United States quietly began pulling out troops and equipment.,"(5, 2801)"
3106,"The final front line was Baghouz, the farming hamlet near the Iraqi border.","(5, 2802)"
3107,"It was a long slog, with repeated pauses to allow civilians, including the families of ISIS fighters, to leave.","(5, 2803)"
3108,"We dont want the images from our last battle to be bloody, Mazloum told me.","(5, 2804)"
3109,Were not ISIS.,"(5, 2805)"
3110,,"(5, 2806)"
3111,nan,"(5, 2900)"
3112,nan,"(5, 3000)"
3113,"A senior U.S. official who had worked closely with Mazloum reflected, Never once did he not live up to exactly what he said he was going to do. The S.D.F.","(5, 2800)"
3114,fought on as the United States quietly began pulling out troops and equipment.,"(5, 2801)"
3115,"The final front line was Baghouz, the farming hamlet near the Iraqi border.","(5, 2802)"
3116,"It was a long slog, with repeated pauses to allow civilians, including the families of ISIS fighters, to leave.","(5, 2803)"
3117,"We dont want the images from our last battle to be bloody, Mazloum told me.","(5, 2804)"
3118,Were not ISIS.,"(5, 2805)"
3119,,"(5, 2806)"
3120,nan,"(5, 2900)"
3121,nan,"(5, 3000)"
3122,"A senior U.S. official who had worked closely with Mazloum reflected, Never once did he not live up to exactly what he said he was going to do. The S.D.F.","(5, 2800)"
3123,fought on as the United States quietly began pulling out troops and equipment.,"(5, 2801)"
3124,"The final front line was Baghouz, the farming hamlet near the Iraqi border.","(5, 2802)"
3125,"It was a long slog, with repeated pauses to allow civilians, including the families of ISIS fighters, to leave.","(5, 2803)"
3126,"We dont want the images from our last battle to be bloody, Mazloum told me.","(5, 2804)"
3127,Were not ISIS.,"(5, 2805)"
3128,,"(5, 2806)"
3129,nan,"(5, 2900)"
3130,nan,"(5, 3000)"
3131,"A senior U.S. official who had worked closely with Mazloum reflected, Never once did he not live up to exactly what he said he was going to do. The S.D.F.","(5, 2800)"
3132,fought on as the United States quietly began pulling out troops and equipment.,"(5, 2801)"
3133,"The final front line was Baghouz, the farming hamlet near the Iraqi border.","(5, 2802)"
3134,"It was a long slog, with repeated pauses to allow civilians, including the families of ISIS fighters, to leave.","(5, 2803)"
3135,"We dont want the images from our last battle to be bloody, Mazloum told me.","(5, 2804)"
3136,Were not ISIS.,"(5, 2805)"
3137,,"(5, 2806)"
3138,nan,"(5, 2900)"
3139,nan,"(5, 3000)"
3140,"A senior U.S. official who had worked closely with Mazloum reflected, Never once did he not live up to exactly what he said he was going to do. The S.D.F.","(5, 2800)"
3141,fought on as the United States quietly began pulling out troops and equipment.,"(5, 2801)"
3142,"The final front line was Baghouz, the farming hamlet near the Iraqi border.","(5, 2802)"
3143,"It was a long slog, with repeated pauses to allow civilians, including the families of ISIS fighters, to leave.","(5, 2803)"
3144,"We dont want the images from our last battle to be bloody, Mazloum told me.","(5, 2804)"
3145,Were not ISIS.,"(5, 2805)"
3146,,"(5, 2806)"
3147,nan,"(5, 2900)"
3148,nan,"(5, 3000)"
3149,"In Donald Trumps world, there is always another person responsible for his woes, and, as Kirstjen Nielsen, the departing Secretary of Homeland Security, just discovered, that person often ends up getting fired or forced out.","(2, 100)"
3150,"But what if Trump doesnt have the power to dismiss the object of his anger, or he fears blowback from Congress and the financial markets?","(2, 101)"
3151,"Then you get the White Houses current campaign to undermine the independence of the Federal Reserve and its head, Jerome Powell.","(2, 102)"
3152,,"(2, 103)"
3153,"For months now, Trump has been publicly railing against the Fed.","(2, 200)"
3154,"In private, Bloomberg reported, he has been asking his aides if he can fire Powell, a sixty-six-year-old Republican banker who was confirmed at the start of last year.","(2, 201)"
3155,"(According to legal experts, the question is a murky one.)","(2, 202)"
3156,"On Friday, Trump again defied the convention that the President stays out of monetary policy, calling on Powell and his colleagues to cut interest rates in order to boost the economy.","(2, 203)"
3157,"Referring to the rate hikes that the Fed introduced last year, which were the source of his animus toward Powell, Trump said, I think they really slowed us down. Trumps senior economic adviser in the White House, Larry Kudlow, has also called for a rate cut.","(2, 204)"
3158,,"(2, 205)"
3159,"In addition to jawboning the Fed, Trump has moved to exert more control over its deliberations by announcing his intention to nominate two of his ardent political supporters to its board of directors: Stephen Moore, a conservative commentator who served as an economic adviser to the Trump campaign in 2016, and Herman Cain, a Republican businessman who ran for President, in 2012.","(2, 300)"
3160,"Ignoring widespread criticism that neither Moore nor Cain is remotely qualified to sit on the Feds board, Kudlow said on Sunday that Trump is standing behind both of them.","(2, 301)"
3161,"We have two open seats, he told CNN.","(2, 302)"
3162,The President has every right in the world to nominate people who share his economic philosophy.,"(2, 303)"
3163,,"(2, 304)"
3164,"In Donald Trumps world, there is always another person responsible for his woes, and, as Kirstjen Nielsen, the departing Secretary of Homeland Security, just discovered, that person often ends up getting fired or forced out.","(2, 100)"
3165,"But what if Trump doesnt have the power to dismiss the object of his anger, or he fears blowback from Congress and the financial markets?","(2, 101)"
3166,"Then you get the White Houses current campaign to undermine the independence of the Federal Reserve and its head, Jerome Powell.","(2, 102)"
3167,,"(2, 103)"
3168,"For months now, Trump has been publicly railing against the Fed.","(2, 200)"
3169,"In private, Bloomberg reported, he has been asking his aides if he can fire Powell, a sixty-six-year-old Republican banker who was confirmed at the start of last year.","(2, 201)"
3170,"(According to legal experts, the question is a murky one.)","(2, 202)"
3171,"On Friday, Trump again defied the convention that the President stays out of monetary policy, calling on Powell and his colleagues to cut interest rates in order to boost the economy.","(2, 203)"
3172,"Referring to the rate hikes that the Fed introduced last year, which were the source of his animus toward Powell, Trump said, I think they really slowed us down. Trumps senior economic adviser in the White House, Larry Kudlow, has also called for a rate cut.","(2, 204)"
3173,,"(2, 205)"
3174,"In addition to jawboning the Fed, Trump has moved to exert more control over its deliberations by announcing his intention to nominate two of his ardent political supporters to its board of directors: Stephen Moore, a conservative commentator who served as an economic adviser to the Trump campaign in 2016, and Herman Cain, a Republican businessman who ran for President, in 2012.","(2, 300)"
3175,"Ignoring widespread criticism that neither Moore nor Cain is remotely qualified to sit on the Feds board, Kudlow said on Sunday that Trump is standing behind both of them.","(2, 301)"
3176,"We have two open seats, he told CNN.","(2, 302)"
3177,The President has every right in the world to nominate people who share his economic philosophy.,"(2, 303)"
3178,,"(2, 304)"
3179,"In Donald Trumps world, there is always another person responsible for his woes, and, as Kirstjen Nielsen, the departing Secretary of Homeland Security, just discovered, that person often ends up getting fired or forced out.","(2, 100)"
3180,"But what if Trump doesnt have the power to dismiss the object of his anger, or he fears blowback from Congress and the financial markets?","(2, 101)"
3181,"Then you get the White Houses current campaign to undermine the independence of the Federal Reserve and its head, Jerome Powell.","(2, 102)"
3182,,"(2, 103)"
3183,"For months now, Trump has been publicly railing against the Fed.","(2, 200)"
3184,"In private, Bloomberg reported, he has been asking his aides if he can fire Powell, a sixty-six-year-old Republican banker who was confirmed at the start of last year.","(2, 201)"
3185,"(According to legal experts, the question is a murky one.)","(2, 202)"
3186,"On Friday, Trump again defied the convention that the President stays out of monetary policy, calling on Powell and his colleagues to cut interest rates in order to boost the economy.","(2, 203)"
3187,"Referring to the rate hikes that the Fed introduced last year, which were the source of his animus toward Powell, Trump said, I think they really slowed us down. Trumps senior economic adviser in the White House, Larry Kudlow, has also called for a rate cut.","(2, 204)"
3188,,"(2, 205)"
3189,"In addition to jawboning the Fed, Trump has moved to exert more control over its deliberations by announcing his intention to nominate two of his ardent political supporters to its board of directors: Stephen Moore, a conservative commentator who served as an economic adviser to the Trump campaign in 2016, and Herman Cain, a Republican businessman who ran for President, in 2012.","(2, 300)"
3190,"Ignoring widespread criticism that neither Moore nor Cain is remotely qualified to sit on the Feds board, Kudlow said on Sunday that Trump is standing behind both of them.","(2, 301)"
3191,"We have two open seats, he told CNN.","(2, 302)"
3192,The President has every right in the world to nominate people who share his economic philosophy.,"(2, 303)"
3193,,"(2, 304)"
3194,"In Donald Trumps world, there is always another person responsible for his woes, and, as Kirstjen Nielsen, the departing Secretary of Homeland Security, just discovered, that person often ends up getting fired or forced out.","(2, 100)"
3195,"But what if Trump doesnt have the power to dismiss the object of his anger, or he fears blowback from Congress and the financial markets?","(2, 101)"
3196,"Then you get the White Houses current campaign to undermine the independence of the Federal Reserve and its head, Jerome Powell.","(2, 102)"
3197,,"(2, 103)"
3198,"For months now, Trump has been publicly railing against the Fed.","(2, 200)"
3199,"In private, Bloomberg reported, he has been asking his aides if he can fire Powell, a sixty-six-year-old Republican banker who was confirmed at the start of last year.","(2, 201)"
3200,"(According to legal experts, the question is a murky one.)","(2, 202)"
3201,"On Friday, Trump again defied the convention that the President stays out of monetary policy, calling on Powell and his colleagues to cut interest rates in order to boost the economy.","(2, 203)"
3202,"Referring to the rate hikes that the Fed introduced last year, which were the source of his animus toward Powell, Trump said, I think they really slowed us down. Trumps senior economic adviser in the White House, Larry Kudlow, has also called for a rate cut.","(2, 204)"
3203,,"(2, 205)"
3204,"In addition to jawboning the Fed, Trump has moved to exert more control over its deliberations by announcing his intention to nominate two of his ardent political supporters to its board of directors: Stephen Moore, a conservative commentator who served as an economic adviser to the Trump campaign in 2016, and Herman Cain, a Republican businessman who ran for President, in 2012.","(2, 300)"
3205,"Ignoring widespread criticism that neither Moore nor Cain is remotely qualified to sit on the Feds board, Kudlow said on Sunday that Trump is standing behind both of them.","(2, 301)"
3206,"We have two open seats, he told CNN.","(2, 302)"
3207,The President has every right in the world to nominate people who share his economic philosophy.,"(2, 303)"
3208,,"(2, 304)"
3209,"In Donald Trumps world, there is always another person responsible for his woes, and, as Kirstjen Nielsen, the departing Secretary of Homeland Security, just discovered, that person often ends up getting fired or forced out.","(2, 100)"
3210,"But what if Trump doesnt have the power to dismiss the object of his anger, or he fears blowback from Congress and the financial markets?","(2, 101)"
3211,"Then you get the White Houses current campaign to undermine the independence of the Federal Reserve and its head, Jerome Powell.","(2, 102)"
3212,,"(2, 103)"
3213,"For months now, Trump has been publicly railing against the Fed.","(2, 200)"
3214,"In private, Bloomberg reported, he has been asking his aides if he can fire Powell, a sixty-six-year-old Republican banker who was confirmed at the start of last year.","(2, 201)"
3215,"(According to legal experts, the question is a murky one.)","(2, 202)"
3216,"On Friday, Trump again defied the convention that the President stays out of monetary policy, calling on Powell and his colleagues to cut interest rates in order to boost the economy.","(2, 203)"
3217,"Referring to the rate hikes that the Fed introduced last year, which were the source of his animus toward Powell, Trump said, I think they really slowed us down. Trumps senior economic adviser in the White House, Larry Kudlow, has also called for a rate cut.","(2, 204)"
3218,,"(2, 205)"
3219,"In addition to jawboning the Fed, Trump has moved to exert more control over its deliberations by announcing his intention to nominate two of his ardent political supporters to its board of directors: Stephen Moore, a conservative commentator who served as an economic adviser to the Trump campaign in 2016, and Herman Cain, a Republican businessman who ran for President, in 2012.","(2, 300)"
3220,"Ignoring widespread criticism that neither Moore nor Cain is remotely qualified to sit on the Feds board, Kudlow said on Sunday that Trump is standing behind both of them.","(2, 301)"
3221,"We have two open seats, he told CNN.","(2, 302)"
3222,The President has every right in the world to nominate people who share his economic philosophy.,"(2, 303)"
3223,,"(2, 304)"
3224,"In Donald Trumps world, there is always another person responsible for his woes, and, as Kirstjen Nielsen, the departing Secretary of Homeland Security, just discovered, that person often ends up getting fired or forced out.","(2, 100)"
3225,"But what if Trump doesnt have the power to dismiss the object of his anger, or he fears blowback from Congress and the financial markets?","(2, 101)"
3226,"Then you get the White Houses current campaign to undermine the independence of the Federal Reserve and its head, Jerome Powell.","(2, 102)"
3227,,"(2, 103)"
3228,"For months now, Trump has been publicly railing against the Fed.","(2, 200)"
3229,"In private, Bloomberg reported, he has been asking his aides if he can fire Powell, a sixty-six-year-old Republican banker who was confirmed at the start of last year.","(2, 201)"
3230,"(According to legal experts, the question is a murky one.)","(2, 202)"
3231,"On Friday, Trump again defied the convention that the President stays out of monetary policy, calling on Powell and his colleagues to cut interest rates in order to boost the economy.","(2, 203)"
3232,"Referring to the rate hikes that the Fed introduced last year, which were the source of his animus toward Powell, Trump said, I think they really slowed us down. Trumps senior economic adviser in the White House, Larry Kudlow, has also called for a rate cut.","(2, 204)"
3233,,"(2, 205)"
3234,"In addition to jawboning the Fed, Trump has moved to exert more control over its deliberations by announcing his intention to nominate two of his ardent political supporters to its board of directors: Stephen Moore, a conservative commentator who served as an economic adviser to the Trump campaign in 2016, and Herman Cain, a Republican businessman who ran for President, in 2012.","(2, 300)"
3235,"Ignoring widespread criticism that neither Moore nor Cain is remotely qualified to sit on the Feds board, Kudlow said on Sunday that Trump is standing behind both of them.","(2, 301)"
3236,"We have two open seats, he told CNN.","(2, 302)"
3237,The President has every right in the world to nominate people who share his economic philosophy.,"(2, 303)"
3238,,"(2, 304)"
3239,"In Donald Trumps world, there is always another person responsible for his woes, and, as Kirstjen Nielsen, the departing Secretary of Homeland Security, just discovered, that person often ends up getting fired or forced out.","(2, 100)"
3240,"But what if Trump doesnt have the power to dismiss the object of his anger, or he fears blowback from Congress and the financial markets?","(2, 101)"
3241,"Then you get the White Houses current campaign to undermine the independence of the Federal Reserve and its head, Jerome Powell.","(2, 102)"
3242,,"(2, 103)"
3243,"For months now, Trump has been publicly railing against the Fed.","(2, 200)"
3244,"In private, Bloomberg reported, he has been asking his aides if he can fire Powell, a sixty-six-year-old Republican banker who was confirmed at the start of last year.","(2, 201)"
3245,"(According to legal experts, the question is a murky one.)","(2, 202)"
3246,"On Friday, Trump again defied the convention that the President stays out of monetary policy, calling on Powell and his colleagues to cut interest rates in order to boost the economy.","(2, 203)"
3247,"Referring to the rate hikes that the Fed introduced last year, which were the source of his animus toward Powell, Trump said, I think they really slowed us down. Trumps senior economic adviser in the White House, Larry Kudlow, has also called for a rate cut.","(2, 204)"
3248,,"(2, 205)"
3249,"In addition to jawboning the Fed, Trump has moved to exert more control over its deliberations by announcing his intention to nominate two of his ardent political supporters to its board of directors: Stephen Moore, a conservative commentator who served as an economic adviser to the Trump campaign in 2016, and Herman Cain, a Republican businessman who ran for President, in 2012.","(2, 300)"
3250,"Ignoring widespread criticism that neither Moore nor Cain is remotely qualified to sit on the Feds board, Kudlow said on Sunday that Trump is standing behind both of them.","(2, 301)"
3251,"We have two open seats, he told CNN.","(2, 302)"
3252,The President has every right in the world to nominate people who share his economic philosophy.,"(2, 303)"
3253,,"(2, 304)"
3254,"In Donald Trumps world, there is always another person responsible for his woes, and, as Kirstjen Nielsen, the departing Secretary of Homeland Security, just discovered, that person often ends up getting fired or forced out.","(2, 100)"
3255,"But what if Trump doesnt have the power to dismiss the object of his anger, or he fears blowback from Congress and the financial markets?","(2, 101)"
3256,"Then you get the White Houses current campaign to undermine the independence of the Federal Reserve and its head, Jerome Powell.","(2, 102)"
3257,,"(2, 103)"
3258,"For months now, Trump has been publicly railing against the Fed.","(2, 200)"
3259,"In private, Bloomberg reported, he has been asking his aides if he can fire Powell, a sixty-six-year-old Republican banker who was confirmed at the start of last year.","(2, 201)"
3260,"(According to legal experts, the question is a murky one.)","(2, 202)"
3261,"On Friday, Trump again defied the convention that the President stays out of monetary policy, calling on Powell and his colleagues to cut interest rates in order to boost the economy.","(2, 203)"
3262,"Referring to the rate hikes that the Fed introduced last year, which were the source of his animus toward Powell, Trump said, I think they really slowed us down. Trumps senior economic adviser in the White House, Larry Kudlow, has also called for a rate cut.","(2, 204)"
3263,,"(2, 205)"
3264,"In addition to jawboning the Fed, Trump has moved to exert more control over its deliberations by announcing his intention to nominate two of his ardent political supporters to its board of directors: Stephen Moore, a conservative commentator who served as an economic adviser to the Trump campaign in 2016, and Herman Cain, a Republican businessman who ran for President, in 2012.","(2, 300)"
3265,"Ignoring widespread criticism that neither Moore nor Cain is remotely qualified to sit on the Feds board, Kudlow said on Sunday that Trump is standing behind both of them.","(2, 301)"
3266,"We have two open seats, he told CNN.","(2, 302)"
3267,The President has every right in the world to nominate people who share his economic philosophy.,"(2, 303)"
3268,,"(2, 304)"
3269,"In Donald Trumps world, there is always another person responsible for his woes, and, as Kirstjen Nielsen, the departing Secretary of Homeland Security, just discovered, that person often ends up getting fired or forced out.","(2, 100)"
3270,"But what if Trump doesnt have the power to dismiss the object of his anger, or he fears blowback from Congress and the financial markets?","(2, 101)"
3271,"Then you get the White Houses current campaign to undermine the independence of the Federal Reserve and its head, Jerome Powell.","(2, 102)"
3272,,"(2, 103)"
3273,"For months now, Trump has been publicly railing against the Fed.","(2, 200)"
3274,"In private, Bloomberg reported, he has been asking his aides if he can fire Powell, a sixty-six-year-old Republican banker who was confirmed at the start of last year.","(2, 201)"
3275,"(According to legal experts, the question is a murky one.)","(2, 202)"
3276,"On Friday, Trump again defied the convention that the President stays out of monetary policy, calling on Powell and his colleagues to cut interest rates in order to boost the economy.","(2, 203)"
3277,"Referring to the rate hikes that the Fed introduced last year, which were the source of his animus toward Powell, Trump said, I think they really slowed us down. Trumps senior economic adviser in the White House, Larry Kudlow, has also called for a rate cut.","(2, 204)"
3278,,"(2, 205)"
3279,"In addition to jawboning the Fed, Trump has moved to exert more control over its deliberations by announcing his intention to nominate two of his ardent political supporters to its board of directors: Stephen Moore, a conservative commentator who served as an economic adviser to the Trump campaign in 2016, and Herman Cain, a Republican businessman who ran for President, in 2012.","(2, 300)"
3280,"Ignoring widespread criticism that neither Moore nor Cain is remotely qualified to sit on the Feds board, Kudlow said on Sunday that Trump is standing behind both of them.","(2, 301)"
3281,"We have two open seats, he told CNN.","(2, 302)"
3282,The President has every right in the world to nominate people who share his economic philosophy.,"(2, 303)"
3283,,"(2, 304)"
3284,"In Donald Trumps world, there is always another person responsible for his woes, and, as Kirstjen Nielsen, the departing Secretary of Homeland Security, just discovered, that person often ends up getting fired or forced out.","(2, 100)"
3285,"But what if Trump doesnt have the power to dismiss the object of his anger, or he fears blowback from Congress and the financial markets?","(2, 101)"
3286,"Then you get the White Houses current campaign to undermine the independence of the Federal Reserve and its head, Jerome Powell.","(2, 102)"
3287,,"(2, 103)"
3288,"For months now, Trump has been publicly railing against the Fed.","(2, 200)"
3289,"In private, Bloomberg reported, he has been asking his aides if he can fire Powell, a sixty-six-year-old Republican banker who was confirmed at the start of last year.","(2, 201)"
3290,"(According to legal experts, the question is a murky one.)","(2, 202)"
3291,"On Friday, Trump again defied the convention that the President stays out of monetary policy, calling on Powell and his colleagues to cut interest rates in order to boost the economy.","(2, 203)"
3292,"Referring to the rate hikes that the Fed introduced last year, which were the source of his animus toward Powell, Trump said, I think they really slowed us down. Trumps senior economic adviser in the White House, Larry Kudlow, has also called for a rate cut.","(2, 204)"
3293,,"(2, 205)"
3294,"In addition to jawboning the Fed, Trump has moved to exert more control over its deliberations by announcing his intention to nominate two of his ardent political supporters to its board of directors: Stephen Moore, a conservative commentator who served as an economic adviser to the Trump campaign in 2016, and Herman Cain, a Republican businessman who ran for President, in 2012.","(2, 300)"
3295,"Ignoring widespread criticism that neither Moore nor Cain is remotely qualified to sit on the Feds board, Kudlow said on Sunday that Trump is standing behind both of them.","(2, 301)"
3296,"We have two open seats, he told CNN.","(2, 302)"
3297,The President has every right in the world to nominate people who share his economic philosophy.,"(2, 303)"
3298,,"(2, 304)"
3299,"For all of McAleenans credentials, his new title may be a sign of someone elses promotion.","(4, 1000)"
3300,"In a single week, Stephen Miller has successfully torpedoed the careers of two D.H.S.","(4, 1001)"
3301,officials and has shown his ever-expanding influence within the Administration.,"(4, 1002)"
3302,"In a recent Oval Office meeting, according to the Washington Post, Trump told Miller that he would be in charge of all immigration and border matters.","(4, 1003)"
3303,"Theres been talk of creating a new government post known as Trumps immigration tsar, with ranging responsibilities to implement Millers agenda; the names reportedly under considerationincluding the former Virginia attorney general Ken Cuccinelli and the former secretary of state of Kansas Kris Kobachare notorious for their partisan and ideological bona fides.","(4, 1004)"
3304,"Miller appears to hold even greater sway over immigration policy than he did a year ago, and the President, whos reportedly championing a new policy to separate families at the border, is as receptive as ever.","(4, 1005)"
3305,"On Sunday, I asked the Administration official whether McAleenan stood a chance of leading the Department under these circumstances.","(4, 1006)"
3306,"If Trump wants a negotiator, someone who has a lot of credibility, the official said, he has that in McAleenan. The official then went on to outline a list of policy priorities for addressing the crisis at the border that might achieve some measure of consensus in Washington.","(4, 1007)"
3307,"So far, he added, there hasnt been any serious effort to give those a chance.","(4, 1008)"
3308,,"(4, 1009)"
3309,nan,"(4, 1100)"
3310,nan,"(4, 1200)"
3311,"For all of McAleenans credentials, his new title may be a sign of someone elses promotion.","(4, 1000)"
3312,"In a single week, Stephen Miller has successfully torpedoed the careers of two D.H.S.","(4, 1001)"
3313,officials and has shown his ever-expanding influence within the Administration.,"(4, 1002)"
3314,"In a recent Oval Office meeting, according to the Washington Post, Trump told Miller that he would be in charge of all immigration and border matters.","(4, 1003)"
3315,"Theres been talk of creating a new government post known as Trumps immigration tsar, with ranging responsibilities to implement Millers agenda; the names reportedly under considerationincluding the former Virginia attorney general Ken Cuccinelli and the former secretary of state of Kansas Kris Kobachare notorious for their partisan and ideological bona fides.","(4, 1004)"
3316,"Miller appears to hold even greater sway over immigration policy than he did a year ago, and the President, whos reportedly championing a new policy to separate families at the border, is as receptive as ever.","(4, 1005)"
3317,"On Sunday, I asked the Administration official whether McAleenan stood a chance of leading the Department under these circumstances.","(4, 1006)"
3318,"If Trump wants a negotiator, someone who has a lot of credibility, the official said, he has that in McAleenan. The official then went on to outline a list of policy priorities for addressing the crisis at the border that might achieve some measure of consensus in Washington.","(4, 1007)"
3319,"So far, he added, there hasnt been any serious effort to give those a chance.","(4, 1008)"
3320,,"(4, 1009)"
3321,nan,"(4, 1100)"
3322,nan,"(4, 1200)"
3323,"For all of McAleenans credentials, his new title may be a sign of someone elses promotion.","(4, 1000)"
3324,"In a single week, Stephen Miller has successfully torpedoed the careers of two D.H.S.","(4, 1001)"
3325,officials and has shown his ever-expanding influence within the Administration.,"(4, 1002)"
3326,"In a recent Oval Office meeting, according to the Washington Post, Trump told Miller that he would be in charge of all immigration and border matters.","(4, 1003)"
3327,"Theres been talk of creating a new government post known as Trumps immigration tsar, with ranging responsibilities to implement Millers agenda; the names reportedly under considerationincluding the former Virginia attorney general Ken Cuccinelli and the former secretary of state of Kansas Kris Kobachare notorious for their partisan and ideological bona fides.","(4, 1004)"
3328,"Miller appears to hold even greater sway over immigration policy than he did a year ago, and the President, whos reportedly championing a new policy to separate families at the border, is as receptive as ever.","(4, 1005)"
3329,"On Sunday, I asked the Administration official whether McAleenan stood a chance of leading the Department under these circumstances.","(4, 1006)"
