,sentence,sentence_id
3135,"They held it, McGurk, the former lead coordinator of the campaign, told me.","(5, 2009)"
3136,They recruited locals to govern and established a permissive security environment.,"(5, 2010)"
3137,Thats what allowed us to be in Syria with a very light U.S. footprint.,"(5, 2011)"
3138,,"(5, 2012)"
3139,"Mazloums militia, which included a large female force, returned to the ISIS battlefront last fall.","(5, 2100)"
3140,"The final hurdle was to clear Deir Ezzor province, which is home to Syrias most valuable oil fields.","(5, 2101)"
3141,"In December, the S.D.F.","(5, 2102)"
3142,captured Hajin and began mapping out the next two months of operations with U.S. Special Forces.,"(5, 2103)"
3143,Their focus was on eliminating the stubborn Islamic State pockets near the Iraqi border and stabilizing liberated areas to prevent an ISIS resurgence.,"(5, 2104)"
3144,"We have obviously learned a lot of lessons in the past, so we know that once the physical space is defeated we cant just pick up and leave, McGurk told reporters on December 11th.","(5, 2105)"
3145,"Were prepared to make sure that we do all we can to ensure this is enduring. U.S. goals, he added, will take some time.","(5, 2106)"
3146,,"(5, 2107)"
3147,The Turkish-backed invasion forced Mazloum to pull S.D.F.,"(5, 1900)"
3148,"troops away from the front line with ISIS, to defend Afrinthis time without U.S. air power to support them.","(5, 1901)"
3149,"Washington disapproved of Ankaras offensive, but Turkey was a NATO ally.","(5, 1902)"
3150,The S.D.F.,"(5, 1903)"
3151,"was no match for Turkeys tanks, artillery, and warplanes.","(5, 1904)"
3152,"After two months, Mazloums militia retreated.","(5, 1905)"
3153,Relations soured with the United States; the offensive against ISIS stalled.,"(5, 1906)"
3154,U.S. intelligence predicted that Mazloum might even end the partnership.,"(5, 1907)"
3155,"Were on the two-yard line, a senior U.S. Special Forces commander told NBC News.","(5, 1908)"
3156,We could literally fall into the end zone.,"(5, 1909)"
3157,"Were that close to total victory, to wiping out the ISIS caliphate in Syria.","(5, 1910)"
3158,"Were that close, and now its coming apart.","(5, 1911)"
3159,,"(5, 1912)"
3160,The S.D.F.,"(5, 2000)"
3161,was also scrambling to administer and secure the regionroughly a third of Syriathat it had liberated.,"(5, 2001)"
3162,Towns were war-ravaged.,"(5, 2002)"
3163,Basic services were destroyed.,"(5, 2003)"
3164,Many residents had fled.,"(5, 2004)"
3165,"In Arab areas, the S.D.F.","(5, 2005)"
3166,turned to tribal sheikhs to help form new city councils.,"(5, 2006)"
3167,The S.D.F.,"(5, 2007)"
3168,did not just clear territory.,"(5, 2008)"
3169,"They held it, McGurk, the former lead coordinator of the campaign, told me.","(5, 2009)"
3170,They recruited locals to govern and established a permissive security environment.,"(5, 2010)"
3171,Thats what allowed us to be in Syria with a very light U.S. footprint.,"(5, 2011)"
3172,,"(5, 2012)"
3173,"Mazloums militia, which included a large female force, returned to the ISIS battlefront last fall.","(5, 2100)"
3174,"The final hurdle was to clear Deir Ezzor province, which is home to Syrias most valuable oil fields.","(5, 2101)"
3175,"In December, the S.D.F.","(5, 2102)"
3176,captured Hajin and began mapping out the next two months of operations with U.S. Special Forces.,"(5, 2103)"
3177,Their focus was on eliminating the stubborn Islamic State pockets near the Iraqi border and stabilizing liberated areas to prevent an ISIS resurgence.,"(5, 2104)"
3178,"We have obviously learned a lot of lessons in the past, so we know that once the physical space is defeated we cant just pick up and leave, McGurk told reporters on December 11th.","(5, 2105)"
3179,"Were prepared to make sure that we do all we can to ensure this is enduring. U.S. goals, he added, will take some time.","(5, 2106)"
3180,,"(5, 2107)"
3181,The Turkish-backed invasion forced Mazloum to pull S.D.F.,"(5, 1900)"
3182,"troops away from the front line with ISIS, to defend Afrinthis time without U.S. air power to support them.","(5, 1901)"
3183,"Washington disapproved of Ankaras offensive, but Turkey was a NATO ally.","(5, 1902)"
3184,The S.D.F.,"(5, 1903)"
3185,"was no match for Turkeys tanks, artillery, and warplanes.","(5, 1904)"
3186,"After two months, Mazloums militia retreated.","(5, 1905)"
3187,Relations soured with the United States; the offensive against ISIS stalled.,"(5, 1906)"
3188,U.S. intelligence predicted that Mazloum might even end the partnership.,"(5, 1907)"
3189,"Were on the two-yard line, a senior U.S. Special Forces commander told NBC News.","(5, 1908)"
3190,We could literally fall into the end zone.,"(5, 1909)"
3191,"Were that close to total victory, to wiping out the ISIS caliphate in Syria.","(5, 1910)"
3192,"Were that close, and now its coming apart.","(5, 1911)"
3193,,"(5, 1912)"
3194,The S.D.F.,"(5, 2000)"
3195,was also scrambling to administer and secure the regionroughly a third of Syriathat it had liberated.,"(5, 2001)"
3196,Towns were war-ravaged.,"(5, 2002)"
3197,Basic services were destroyed.,"(5, 2003)"
3198,Many residents had fled.,"(5, 2004)"
3199,"In Arab areas, the S.D.F.","(5, 2005)"
3200,turned to tribal sheikhs to help form new city councils.,"(5, 2006)"
3201,The S.D.F.,"(5, 2007)"
3202,did not just clear territory.,"(5, 2008)"
3203,"They held it, McGurk, the former lead coordinator of the campaign, told me.","(5, 2009)"
3204,They recruited locals to govern and established a permissive security environment.,"(5, 2010)"
3205,Thats what allowed us to be in Syria with a very light U.S. footprint.,"(5, 2011)"
3206,,"(5, 2012)"
3207,"Mazloums militia, which included a large female force, returned to the ISIS battlefront last fall.","(5, 2100)"
3208,"The final hurdle was to clear Deir Ezzor province, which is home to Syrias most valuable oil fields.","(5, 2101)"
3209,"In December, the S.D.F.","(5, 2102)"
3210,captured Hajin and began mapping out the next two months of operations with U.S. Special Forces.,"(5, 2103)"
3211,Their focus was on eliminating the stubborn Islamic State pockets near the Iraqi border and stabilizing liberated areas to prevent an ISIS resurgence.,"(5, 2104)"
3212,"We have obviously learned a lot of lessons in the past, so we know that once the physical space is defeated we cant just pick up and leave, McGurk told reporters on December 11th.","(5, 2105)"
3213,"Were prepared to make sure that we do all we can to ensure this is enduring. U.S. goals, he added, will take some time.","(5, 2106)"
3214,,"(5, 2107)"
3215,The Turkish-backed invasion forced Mazloum to pull S.D.F.,"(5, 1900)"
3216,"troops away from the front line with ISIS, to defend Afrinthis time without U.S. air power to support them.","(5, 1901)"
3217,"Washington disapproved of Ankaras offensive, but Turkey was a NATO ally.","(5, 1902)"
3218,The S.D.F.,"(5, 1903)"
3219,"was no match for Turkeys tanks, artillery, and warplanes.","(5, 1904)"
3220,"After two months, Mazloums militia retreated.","(5, 1905)"
3221,Relations soured with the United States; the offensive against ISIS stalled.,"(5, 1906)"
3222,U.S. intelligence predicted that Mazloum might even end the partnership.,"(5, 1907)"
3223,"Were on the two-yard line, a senior U.S. Special Forces commander told NBC News.","(5, 1908)"
3224,We could literally fall into the end zone.,"(5, 1909)"
3225,"Were that close to total victory, to wiping out the ISIS caliphate in Syria.","(5, 1910)"
3226,"Were that close, and now its coming apart.","(5, 1911)"
3227,,"(5, 1912)"
3228,The S.D.F.,"(5, 2000)"
3229,was also scrambling to administer and secure the regionroughly a third of Syriathat it had liberated.,"(5, 2001)"
3230,Towns were war-ravaged.,"(5, 2002)"
3231,Basic services were destroyed.,"(5, 2003)"
3232,Many residents had fled.,"(5, 2004)"
3233,"In Arab areas, the S.D.F.","(5, 2005)"
3234,turned to tribal sheikhs to help form new city councils.,"(5, 2006)"
3235,The S.D.F.,"(5, 2007)"
3236,did not just clear territory.,"(5, 2008)"
3237,"They held it, McGurk, the former lead coordinator of the campaign, told me.","(5, 2009)"
3238,They recruited locals to govern and established a permissive security environment.,"(5, 2010)"
3239,Thats what allowed us to be in Syria with a very light U.S. footprint.,"(5, 2011)"
3240,,"(5, 2012)"
3241,"Mazloums militia, which included a large female force, returned to the ISIS battlefront last fall.","(5, 2100)"
3242,"The final hurdle was to clear Deir Ezzor province, which is home to Syrias most valuable oil fields.","(5, 2101)"
3243,"In December, the S.D.F.","(5, 2102)"
3244,captured Hajin and began mapping out the next two months of operations with U.S. Special Forces.,"(5, 2103)"
3245,Their focus was on eliminating the stubborn Islamic State pockets near the Iraqi border and stabilizing liberated areas to prevent an ISIS resurgence.,"(5, 2104)"
3246,"We have obviously learned a lot of lessons in the past, so we know that once the physical space is defeated we cant just pick up and leave, McGurk told reporters on December 11th.","(5, 2105)"
3247,"Were prepared to make sure that we do all we can to ensure this is enduring. U.S. goals, he added, will take some time.","(5, 2106)"
3248,,"(5, 2107)"
3249,The Turkish-backed invasion forced Mazloum to pull S.D.F.,"(5, 1900)"
3250,"troops away from the front line with ISIS, to defend Afrinthis time without U.S. air power to support them.","(5, 1901)"
3251,"Washington disapproved of Ankaras offensive, but Turkey was a NATO ally.","(5, 1902)"
3252,The S.D.F.,"(5, 1903)"
3253,"was no match for Turkeys tanks, artillery, and warplanes.","(5, 1904)"
3254,"After two months, Mazloums militia retreated.","(5, 1905)"
3255,Relations soured with the United States; the offensive against ISIS stalled.,"(5, 1906)"
3256,U.S. intelligence predicted that Mazloum might even end the partnership.,"(5, 1907)"
3257,"Were on the two-yard line, a senior U.S. Special Forces commander told NBC News.","(5, 1908)"
3258,We could literally fall into the end zone.,"(5, 1909)"
3259,"Were that close to total victory, to wiping out the ISIS caliphate in Syria.","(5, 1910)"
3260,"Were that close, and now its coming apart.","(5, 1911)"
3261,,"(5, 1912)"
3262,The S.D.F.,"(5, 2000)"
3263,was also scrambling to administer and secure the regionroughly a third of Syriathat it had liberated.,"(5, 2001)"
3264,Towns were war-ravaged.,"(5, 2002)"
3265,Basic services were destroyed.,"(5, 2003)"
3266,Many residents had fled.,"(5, 2004)"
3267,"In Arab areas, the S.D.F.","(5, 2005)"
3268,turned to tribal sheikhs to help form new city councils.,"(5, 2006)"
3269,The S.D.F.,"(5, 2007)"
3270,did not just clear territory.,"(5, 2008)"
3271,"They held it, McGurk, the former lead coordinator of the campaign, told me.","(5, 2009)"
3272,They recruited locals to govern and established a permissive security environment.,"(5, 2010)"
3273,Thats what allowed us to be in Syria with a very light U.S. footprint.,"(5, 2011)"
3274,,"(5, 2012)"
3275,"Mazloums militia, which included a large female force, returned to the ISIS battlefront last fall.","(5, 2100)"
3276,"The final hurdle was to clear Deir Ezzor province, which is home to Syrias most valuable oil fields.","(5, 2101)"
3277,"In December, the S.D.F.","(5, 2102)"
3278,captured Hajin and began mapping out the next two months of operations with U.S. Special Forces.,"(5, 2103)"
3279,Their focus was on eliminating the stubborn Islamic State pockets near the Iraqi border and stabilizing liberated areas to prevent an ISIS resurgence.,"(5, 2104)"
3280,"We have obviously learned a lot of lessons in the past, so we know that once the physical space is defeated we cant just pick up and leave, McGurk told reporters on December 11th.","(5, 2105)"
3281,"Were prepared to make sure that we do all we can to ensure this is enduring. U.S. goals, he added, will take some time.","(5, 2106)"
3282,,"(5, 2107)"
3283,The Turkish-backed invasion forced Mazloum to pull S.D.F.,"(5, 1900)"
3284,"troops away from the front line with ISIS, to defend Afrinthis time without U.S. air power to support them.","(5, 1901)"
3285,"Washington disapproved of Ankaras offensive, but Turkey was a NATO ally.","(5, 1902)"
3286,The S.D.F.,"(5, 1903)"
3287,"was no match for Turkeys tanks, artillery, and warplanes.","(5, 1904)"
3288,"After two months, Mazloums militia retreated.","(5, 1905)"
3289,Relations soured with the United States; the offensive against ISIS stalled.,"(5, 1906)"
3290,U.S. intelligence predicted that Mazloum might even end the partnership.,"(5, 1907)"
3291,"Were on the two-yard line, a senior U.S. Special Forces commander told NBC News.","(5, 1908)"
3292,We could literally fall into the end zone.,"(5, 1909)"
3293,"Were that close to total victory, to wiping out the ISIS caliphate in Syria.","(5, 1910)"
3294,"Were that close, and now its coming apart.","(5, 1911)"
3295,,"(5, 1912)"
3296,The S.D.F.,"(5, 2000)"
3297,was also scrambling to administer and secure the regionroughly a third of Syriathat it had liberated.,"(5, 2001)"
3298,Towns were war-ravaged.,"(5, 2002)"
3299,Basic services were destroyed.,"(5, 2003)"
3300,Many residents had fled.,"(5, 2004)"
3301,"In Arab areas, the S.D.F.","(5, 2005)"
3302,turned to tribal sheikhs to help form new city councils.,"(5, 2006)"
3303,The S.D.F.,"(5, 2007)"
3304,did not just clear territory.,"(5, 2008)"
3305,"They held it, McGurk, the former lead coordinator of the campaign, told me.","(5, 2009)"
3306,They recruited locals to govern and established a permissive security environment.,"(5, 2010)"
3307,Thats what allowed us to be in Syria with a very light U.S. footprint.,"(5, 2011)"
3308,,"(5, 2012)"
3309,"Mazloums militia, which included a large female force, returned to the ISIS battlefront last fall.","(5, 2100)"
3310,"The final hurdle was to clear Deir Ezzor province, which is home to Syrias most valuable oil fields.","(5, 2101)"
3311,"In December, the S.D.F.","(5, 2102)"
3312,captured Hajin and began mapping out the next two months of operations with U.S. Special Forces.,"(5, 2103)"
3313,Their focus was on eliminating the stubborn Islamic State pockets near the Iraqi border and stabilizing liberated areas to prevent an ISIS resurgence.,"(5, 2104)"
3314,"We have obviously learned a lot of lessons in the past, so we know that once the physical space is defeated we cant just pick up and leave, McGurk told reporters on December 11th.","(5, 2105)"
3315,"Were prepared to make sure that we do all we can to ensure this is enduring. U.S. goals, he added, will take some time.","(5, 2106)"
3316,,"(5, 2107)"
3317,The Turkish-backed invasion forced Mazloum to pull S.D.F.,"(5, 1900)"
3318,"troops away from the front line with ISIS, to defend Afrinthis time without U.S. air power to support them.","(5, 1901)"
3319,"Washington disapproved of Ankaras offensive, but Turkey was a NATO ally.","(5, 1902)"
3320,The S.D.F.,"(5, 1903)"
3321,"was no match for Turkeys tanks, artillery, and warplanes.","(5, 1904)"
3322,"After two months, Mazloums militia retreated.","(5, 1905)"
3323,Relations soured with the United States; the offensive against ISIS stalled.,"(5, 1906)"
3324,U.S. intelligence predicted that Mazloum might even end the partnership.,"(5, 1907)"
3325,"Were on the two-yard line, a senior U.S. Special Forces commander told NBC News.","(5, 1908)"
3326,We could literally fall into the end zone.,"(5, 1909)"
3327,"Were that close to total victory, to wiping out the ISIS caliphate in Syria.","(5, 1910)"
3328,"Were that close, and now its coming apart.","(5, 1911)"
3329,,"(5, 1912)"
3330,The S.D.F.,"(5, 2000)"
3331,was also scrambling to administer and secure the regionroughly a third of Syriathat it had liberated.,"(5, 2001)"
3332,Towns were war-ravaged.,"(5, 2002)"
3333,Basic services were destroyed.,"(5, 2003)"
3334,Many residents had fled.,"(5, 2004)"
3335,"In Arab areas, the S.D.F.","(5, 2005)"
3336,turned to tribal sheikhs to help form new city councils.,"(5, 2006)"
3337,The S.D.F.,"(5, 2007)"
3338,did not just clear territory.,"(5, 2008)"
3339,"They held it, McGurk, the former lead coordinator of the campaign, told me.","(5, 2009)"
3340,They recruited locals to govern and established a permissive security environment.,"(5, 2010)"
3341,Thats what allowed us to be in Syria with a very light U.S. footprint.,"(5, 2011)"
3342,,"(5, 2012)"
3343,"Mazloums militia, which included a large female force, returned to the ISIS battlefront last fall.","(5, 2100)"
3344,"The final hurdle was to clear Deir Ezzor province, which is home to Syrias most valuable oil fields.","(5, 2101)"
3345,"In December, the S.D.F.","(5, 2102)"
3346,captured Hajin and began mapping out the next two months of operations with U.S. Special Forces.,"(5, 2103)"
3347,Their focus was on eliminating the stubborn Islamic State pockets near the Iraqi border and stabilizing liberated areas to prevent an ISIS resurgence.,"(5, 2104)"
3348,"We have obviously learned a lot of lessons in the past, so we know that once the physical space is defeated we cant just pick up and leave, McGurk told reporters on December 11th.","(5, 2105)"
3349,"Were prepared to make sure that we do all we can to ensure this is enduring. U.S. goals, he added, will take some time.","(5, 2106)"
3350,,"(5, 2107)"
3351,The Turkish-backed invasion forced Mazloum to pull S.D.F.,"(5, 1900)"
3352,"troops away from the front line with ISIS, to defend Afrinthis time without U.S. air power to support them.","(5, 1901)"
3353,"Washington disapproved of Ankaras offensive, but Turkey was a NATO ally.","(5, 1902)"
3354,The S.D.F.,"(5, 1903)"
3355,"was no match for Turkeys tanks, artillery, and warplanes.","(5, 1904)"
3356,"After two months, Mazloums militia retreated.","(5, 1905)"
3357,Relations soured with the United States; the offensive against ISIS stalled.,"(5, 1906)"
3358,U.S. intelligence predicted that Mazloum might even end the partnership.,"(5, 1907)"
3359,"Were on the two-yard line, a senior U.S. Special Forces commander told NBC News.","(5, 1908)"
3360,We could literally fall into the end zone.,"(5, 1909)"
3361,"Were that close to total victory, to wiping out the ISIS caliphate in Syria.","(5, 1910)"
3362,"Were that close, and now its coming apart.","(5, 1911)"
3363,,"(5, 1912)"
3364,The S.D.F.,"(5, 2000)"
3365,was also scrambling to administer and secure the regionroughly a third of Syriathat it had liberated.,"(5, 2001)"
3366,Towns were war-ravaged.,"(5, 2002)"
3367,Basic services were destroyed.,"(5, 2003)"
3368,Many residents had fled.,"(5, 2004)"
3369,"In Arab areas, the S.D.F.","(5, 2005)"
3370,turned to tribal sheikhs to help form new city councils.,"(5, 2006)"
3371,The S.D.F.,"(5, 2007)"
3372,did not just clear territory.,"(5, 2008)"
3373,"They held it, McGurk, the former lead coordinator of the campaign, told me.","(5, 2009)"
3374,They recruited locals to govern and established a permissive security environment.,"(5, 2010)"
3375,Thats what allowed us to be in Syria with a very light U.S. footprint.,"(5, 2011)"
3376,,"(5, 2012)"
3377,"Mazloums militia, which included a large female force, returned to the ISIS battlefront last fall.","(5, 2100)"
3378,"The final hurdle was to clear Deir Ezzor province, which is home to Syrias most valuable oil fields.","(5, 2101)"
3379,"In December, the S.D.F.","(5, 2102)"
3380,captured Hajin and began mapping out the next two months of operations with U.S. Special Forces.,"(5, 2103)"
3381,Their focus was on eliminating the stubborn Islamic State pockets near the Iraqi border and stabilizing liberated areas to prevent an ISIS resurgence.,"(5, 2104)"
3382,"We have obviously learned a lot of lessons in the past, so we know that once the physical space is defeated we cant just pick up and leave, McGurk told reporters on December 11th.","(5, 2105)"
3383,"Were prepared to make sure that we do all we can to ensure this is enduring. U.S. goals, he added, will take some time.","(5, 2106)"
3384,,"(5, 2107)"
3385,"In Washington, the backlash to Trumps abrupt decision was immediate.","(5, 2500)"
3386,"Defense Secretary James Mattis pleaded with the President to change his mind; when he didnt, Mattis resigned.","(5, 2501)"
3387,So did McGurk.,"(5, 2502)"
3388,Even Trumps Republican allies expressed outrage.,"(5, 2503)"
3389,Lindsey Graham called the decision a stain on the honor of the United States. A bipartisan group of senators appealed to the White House.,"(5, 2504)"
3390,"If you decide to follow through with your decision to pull our troops out of Syria, any remnants of ISIS in Syria will surely renew and embolden their efforts in the region, they wrote.","(5, 2505)"
3391,,"(5, 2506)"
3392,"In a rare public statement, Mazloum also appealed to Trump, asking him to keep at least half of the two thousand troops in place until all of the Islamic States territory was liberated.","(5, 2600)"
3393,"We would like to have air cover, air support and a force on the ground to coordinate with us, Kobani told reporters travelling with an American military delegation.","(5, 2601)"
3394,"American forces must remain beside us. Trump had once pledged to protect the S.D.F., Mazloum said.","(5, 2602)"
3395,"I want him to live up to his word. In a separate conversation, he admitted to me, Were worried about being alone again.","(5, 2603)"
3396,,"(5, 2604)"
3397,"Mazloum did not waver, however.","(5, 2700)"
3398,"Immediately, we started thinking of the phase after the American presence in Syria, and how were going to distribute our forces and depend on our own capacity to preserve those gains, he told me.","(5, 2701)"
3399,"At the end of the day, this is an internal American decision, and we cannot intervene in it.","(5, 2702)"
3400,So we started thinking about how were going to be able to fight and do policy without them.,"(5, 2703)"
3401,,"(5, 2704)"
3402,"In Washington, the backlash to Trumps abrupt decision was immediate.","(5, 2500)"
3403,"Defense Secretary James Mattis pleaded with the President to change his mind; when he didnt, Mattis resigned.","(5, 2501)"
3404,So did McGurk.,"(5, 2502)"
3405,Even Trumps Republican allies expressed outrage.,"(5, 2503)"
3406,Lindsey Graham called the decision a stain on the honor of the United States. A bipartisan group of senators appealed to the White House.,"(5, 2504)"
3407,"If you decide to follow through with your decision to pull our troops out of Syria, any remnants of ISIS in Syria will surely renew and embolden their efforts in the region, they wrote.","(5, 2505)"
3408,,"(5, 2506)"
3409,"In a rare public statement, Mazloum also appealed to Trump, asking him to keep at least half of the two thousand troops in place until all of the Islamic States territory was liberated.","(5, 2600)"
3410,"We would like to have air cover, air support and a force on the ground to coordinate with us, Kobani told reporters travelling with an American military delegation.","(5, 2601)"
3411,"American forces must remain beside us. Trump had once pledged to protect the S.D.F., Mazloum said.","(5, 2602)"
3412,"I want him to live up to his word. In a separate conversation, he admitted to me, Were worried about being alone again.","(5, 2603)"
3413,,"(5, 2604)"
3414,"Mazloum did not waver, however.","(5, 2700)"
3415,"Immediately, we started thinking of the phase after the American presence in Syria, and how were going to distribute our forces and depend on our own capacity to preserve those gains, he told me.","(5, 2701)"
3416,"At the end of the day, this is an internal American decision, and we cannot intervene in it.","(5, 2702)"
3417,So we started thinking about how were going to be able to fight and do policy without them.,"(5, 2703)"
3418,,"(5, 2704)"
3419,"In Washington, the backlash to Trumps abrupt decision was immediate.","(5, 2500)"
3420,"Defense Secretary James Mattis pleaded with the President to change his mind; when he didnt, Mattis resigned.","(5, 2501)"
3421,So did McGurk.,"(5, 2502)"
3422,Even Trumps Republican allies expressed outrage.,"(5, 2503)"
3423,Lindsey Graham called the decision a stain on the honor of the United States. A bipartisan group of senators appealed to the White House.,"(5, 2504)"
3424,"If you decide to follow through with your decision to pull our troops out of Syria, any remnants of ISIS in Syria will surely renew and embolden their efforts in the region, they wrote.","(5, 2505)"
3425,,"(5, 2506)"
3426,"In a rare public statement, Mazloum also appealed to Trump, asking him to keep at least half of the two thousand troops in place until all of the Islamic States territory was liberated.","(5, 2600)"
3427,"We would like to have air cover, air support and a force on the ground to coordinate with us, Kobani told reporters travelling with an American military delegation.","(5, 2601)"
3428,"American forces must remain beside us. Trump had once pledged to protect the S.D.F., Mazloum said.","(5, 2602)"
3429,"I want him to live up to his word. In a separate conversation, he admitted to me, Were worried about being alone again.","(5, 2603)"
3430,,"(5, 2604)"
3431,"Mazloum did not waver, however.","(5, 2700)"
3432,"Immediately, we started thinking of the phase after the American presence in Syria, and how were going to distribute our forces and depend on our own capacity to preserve those gains, he told me.","(5, 2701)"
3433,"At the end of the day, this is an internal American decision, and we cannot intervene in it.","(5, 2702)"
3434,So we started thinking about how were going to be able to fight and do policy without them.,"(5, 2703)"
3435,,"(5, 2704)"
3436,"In Washington, the backlash to Trumps abrupt decision was immediate.","(5, 2500)"
3437,"Defense Secretary James Mattis pleaded with the President to change his mind; when he didnt, Mattis resigned.","(5, 2501)"
3438,So did McGurk.,"(5, 2502)"
3439,Even Trumps Republican allies expressed outrage.,"(5, 2503)"
3440,Lindsey Graham called the decision a stain on the honor of the United States. A bipartisan group of senators appealed to the White House.,"(5, 2504)"
3441,"If you decide to follow through with your decision to pull our troops out of Syria, any remnants of ISIS in Syria will surely renew and embolden their efforts in the region, they wrote.","(5, 2505)"
3442,,"(5, 2506)"
3443,"In a rare public statement, Mazloum also appealed to Trump, asking him to keep at least half of the two thousand troops in place until all of the Islamic States territory was liberated.","(5, 2600)"
3444,"We would like to have air cover, air support and a force on the ground to coordinate with us, Kobani told reporters travelling with an American military delegation.","(5, 2601)"
3445,"American forces must remain beside us. Trump had once pledged to protect the S.D.F., Mazloum said.","(5, 2602)"
3446,"I want him to live up to his word. In a separate conversation, he admitted to me, Were worried about being alone again.","(5, 2603)"
3447,,"(5, 2604)"
3448,"Mazloum did not waver, however.","(5, 2700)"
3449,"Immediately, we started thinking of the phase after the American presence in Syria, and how were going to distribute our forces and depend on our own capacity to preserve those gains, he told me.","(5, 2701)"
3450,"At the end of the day, this is an internal American decision, and we cannot intervene in it.","(5, 2702)"
3451,So we started thinking about how were going to be able to fight and do policy without them.,"(5, 2703)"
3452,,"(5, 2704)"
3453,"In Washington, the backlash to Trumps abrupt decision was immediate.","(5, 2500)"
3454,"Defense Secretary James Mattis pleaded with the President to change his mind; when he didnt, Mattis resigned.","(5, 2501)"
3455,So did McGurk.,"(5, 2502)"
3456,Even Trumps Republican allies expressed outrage.,"(5, 2503)"
3457,Lindsey Graham called the decision a stain on the honor of the United States. A bipartisan group of senators appealed to the White House.,"(5, 2504)"
3458,"If you decide to follow through with your decision to pull our troops out of Syria, any remnants of ISIS in Syria will surely renew and embolden their efforts in the region, they wrote.","(5, 2505)"
3459,,"(5, 2506)"
3460,"In a rare public statement, Mazloum also appealed to Trump, asking him to keep at least half of the two thousand troops in place until all of the Islamic States territory was liberated.","(5, 2600)"
3461,"We would like to have air cover, air support and a force on the ground to coordinate with us, Kobani told reporters travelling with an American military delegation.","(5, 2601)"
3462,"American forces must remain beside us. Trump had once pledged to protect the S.D.F., Mazloum said.","(5, 2602)"
3463,"I want him to live up to his word. In a separate conversation, he admitted to me, Were worried about being alone again.","(5, 2603)"
3464,,"(5, 2604)"
3465,"Mazloum did not waver, however.","(5, 2700)"
3466,"Immediately, we started thinking of the phase after the American presence in Syria, and how were going to distribute our forces and depend on our own capacity to preserve those gains, he told me.","(5, 2701)"
3467,"At the end of the day, this is an internal American decision, and we cannot intervene in it.","(5, 2702)"
3468,So we started thinking about how were going to be able to fight and do policy without them.,"(5, 2703)"
3469,,"(5, 2704)"
3470,"In Washington, the backlash to Trumps abrupt decision was immediate.","(5, 2500)"
3471,"Defense Secretary James Mattis pleaded with the President to change his mind; when he didnt, Mattis resigned.","(5, 2501)"
3472,So did McGurk.,"(5, 2502)"
3473,Even Trumps Republican allies expressed outrage.,"(5, 2503)"
3474,Lindsey Graham called the decision a stain on the honor of the United States. A bipartisan group of senators appealed to the White House.,"(5, 2504)"
3475,"If you decide to follow through with your decision to pull our troops out of Syria, any remnants of ISIS in Syria will surely renew and embolden their efforts in the region, they wrote.","(5, 2505)"
3476,,"(5, 2506)"
3477,"In a rare public statement, Mazloum also appealed to Trump, asking him to keep at least half of the two thousand troops in place until all of the Islamic States territory was liberated.","(5, 2600)"
3478,"We would like to have air cover, air support and a force on the ground to coordinate with us, Kobani told reporters travelling with an American military delegation.","(5, 2601)"
3479,"American forces must remain beside us. Trump had once pledged to protect the S.D.F., Mazloum said.","(5, 2602)"
3480,"I want him to live up to his word. In a separate conversation, he admitted to me, Were worried about being alone again.","(5, 2603)"
3481,,"(5, 2604)"
3482,"Mazloum did not waver, however.","(5, 2700)"
3483,"Immediately, we started thinking of the phase after the American presence in Syria, and how were going to distribute our forces and depend on our own capacity to preserve those gains, he told me.","(5, 2701)"
3484,"At the end of the day, this is an internal American decision, and we cannot intervene in it.","(5, 2702)"
3485,So we started thinking about how were going to be able to fight and do policy without them.,"(5, 2703)"
3486,,"(5, 2704)"
3487,"A senior U.S. official who had worked closely with Mazloum reflected, Never once did he not live up to exactly what he said he was going to do. The S.D.F.","(5, 2800)"
3488,fought on as the United States quietly began pulling out troops and equipment.,"(5, 2801)"
3489,"The final front line was Baghouz, the farming hamlet near the Iraqi border.","(5, 2802)"
3490,"It was a long slog, with repeated pauses to allow civilians, including the families of ISIS fighters, to leave.","(5, 2803)"
3491,"We dont want the images from our last battle to be bloody, Mazloum told me.","(5, 2804)"
3492,Were not ISIS.,"(5, 2805)"
3493,,"(5, 2806)"
3494,nan,"(5, 2900)"
3495,nan,"(5, 3000)"
3496,"A senior U.S. official who had worked closely with Mazloum reflected, Never once did he not live up to exactly what he said he was going to do. The S.D.F.","(5, 2800)"
3497,fought on as the United States quietly began pulling out troops and equipment.,"(5, 2801)"
3498,"The final front line was Baghouz, the farming hamlet near the Iraqi border.","(5, 2802)"
3499,"It was a long slog, with repeated pauses to allow civilians, including the families of ISIS fighters, to leave.","(5, 2803)"
3500,"We dont want the images from our last battle to be bloody, Mazloum told me.","(5, 2804)"
3501,Were not ISIS.,"(5, 2805)"
3502,,"(5, 2806)"
3503,nan,"(5, 2900)"
3504,nan,"(5, 3000)"
3505,"A senior U.S. official who had worked closely with Mazloum reflected, Never once did he not live up to exactly what he said he was going to do. The S.D.F.","(5, 2800)"
3506,fought on as the United States quietly began pulling out troops and equipment.,"(5, 2801)"
3507,"The final front line was Baghouz, the farming hamlet near the Iraqi border.","(5, 2802)"
3508,"It was a long slog, with repeated pauses to allow civilians, including the families of ISIS fighters, to leave.","(5, 2803)"
3509,"We dont want the images from our last battle to be bloody, Mazloum told me.","(5, 2804)"
