,sentence,sentence_id
1826,The Obama Administration was on the verge of abandoning a separate Pentagon program to train fifteen thousand Syrians in Turkey and Jordan.,"(5, 1302)"
1827,"Five hundred million dollars had been allocated for the program; ultimately, fifty million dollars were spent, and it produced only a handful of trained soldiers.","(5, 1303)"
1828,"I wasnt happy with the early efforts, Secretary of Defense Ash Carter admitted at a news conference in Washington at the time.","(5, 1304)"
1829,So we have devised a number of different approaches. They relied heavily on Mazloums militia.,"(5, 1305)"
1830,,"(5, 1306)"
1831,In a grinding campaign that often involved house-to-house fighting and claimed the lives of thousands of S.D.F.,"(5, 1400)"
1832,"members, the group slowly seized territoryTal Abyad, al-Hawl, the Tishreen Dam, al-Shaddadi, and Manbijthat cut off land routes for foreign fighters and supplies coming through Turkey.","(5, 1401)"
1833,"Thousands of U.S. and coalition air strikes demolished ISIS offices, barracks, convoys, checkpoints, and arms depots.","(5, 1402)"
1834,"They picked off ISIS leaders, including Abu Muhammad al-Adnani, the social-media mastermind of ISIS, and Jihadi John, the executioner with a British accent who beheaded, on video, the Americans journalists James Foley and Steven Sotloff, three Western aid workers, and two Japanese reporters.","(5, 1403)"
1835,The Obama Administration also quietly deployed hundreds of additional U.S. Special Forces to Syria.,"(5, 1404)"
1836,"Mazloum, who had kept a low profile after multiple assassination attempts against him, began hosting top Pentagon brass and congressional delegations, including Senators John McCain and Lindsey Graham, who travelled to liberated corners of Syria.","(5, 1405)"
1837,,"(5, 1406)"
1838,As S.D.F.,"(5, 1500)"
1839,"capabilities expanded, the U.S. asked Mazloum to take on the biggest challenge yet: liberating Raqqa, the ISIS capital, a city with a quarter of a million residents.","(5, 1501)"
1840,"Implicit in the U.S. request was an awareness that the fighting was likely to be long, intense, and costly in human life.","(5, 1502)"
1841,A senior U.S. official who worked with Mazloum remembered the conversation.,"(5, 1503)"
1842,"Whatever we laid out to him, what we wanted the campaign to be, he looked at me and said, I trust your judgment.","(5, 1504)"
1843,"We would probably, for other reasons, do this a little bit differently.","(5, 1505)"
1844,"I understand your logic, and I agree.  Mazloum noted, however, that he would need more sophisticated arms for urban warfare.","(5, 1506)"
1845,"This time, he said, the Kurdish Y.P.G.","(5, 1507)"
1846,fighters in the S.D.F.,"(5, 1508)"
1847,"would have to receive U.S. arms, as well.","(5, 1509)"
1848,,"(5, 1510)"
1849,The partnership deepened in the second phase.,"(5, 1300)"
1850,"In April, 2015, the U.S. approached Mazloum about leading the war against ISIS beyond Syrias Kurdish regions.","(5, 1301)"
1851,The Obama Administration was on the verge of abandoning a separate Pentagon program to train fifteen thousand Syrians in Turkey and Jordan.,"(5, 1302)"
1852,"Five hundred million dollars had been allocated for the program; ultimately, fifty million dollars were spent, and it produced only a handful of trained soldiers.","(5, 1303)"
1853,"I wasnt happy with the early efforts, Secretary of Defense Ash Carter admitted at a news conference in Washington at the time.","(5, 1304)"
1854,So we have devised a number of different approaches. They relied heavily on Mazloums militia.,"(5, 1305)"
1855,,"(5, 1306)"
1856,In a grinding campaign that often involved house-to-house fighting and claimed the lives of thousands of S.D.F.,"(5, 1400)"
1857,"members, the group slowly seized territoryTal Abyad, al-Hawl, the Tishreen Dam, al-Shaddadi, and Manbijthat cut off land routes for foreign fighters and supplies coming through Turkey.","(5, 1401)"
1858,"Thousands of U.S. and coalition air strikes demolished ISIS offices, barracks, convoys, checkpoints, and arms depots.","(5, 1402)"
1859,"They picked off ISIS leaders, including Abu Muhammad al-Adnani, the social-media mastermind of ISIS, and Jihadi John, the executioner with a British accent who beheaded, on video, the Americans journalists James Foley and Steven Sotloff, three Western aid workers, and two Japanese reporters.","(5, 1403)"
1860,The Obama Administration also quietly deployed hundreds of additional U.S. Special Forces to Syria.,"(5, 1404)"
1861,"Mazloum, who had kept a low profile after multiple assassination attempts against him, began hosting top Pentagon brass and congressional delegations, including Senators John McCain and Lindsey Graham, who travelled to liberated corners of Syria.","(5, 1405)"
1862,,"(5, 1406)"
1863,As S.D.F.,"(5, 1500)"
1864,"capabilities expanded, the U.S. asked Mazloum to take on the biggest challenge yet: liberating Raqqa, the ISIS capital, a city with a quarter of a million residents.","(5, 1501)"
1865,"Implicit in the U.S. request was an awareness that the fighting was likely to be long, intense, and costly in human life.","(5, 1502)"
1866,A senior U.S. official who worked with Mazloum remembered the conversation.,"(5, 1503)"
1867,"Whatever we laid out to him, what we wanted the campaign to be, he looked at me and said, I trust your judgment.","(5, 1504)"
1868,"We would probably, for other reasons, do this a little bit differently.","(5, 1505)"
1869,"I understand your logic, and I agree.  Mazloum noted, however, that he would need more sophisticated arms for urban warfare.","(5, 1506)"
1870,"This time, he said, the Kurdish Y.P.G.","(5, 1507)"
1871,fighters in the S.D.F.,"(5, 1508)"
1872,"would have to receive U.S. arms, as well.","(5, 1509)"
1873,,"(5, 1510)"
1874,The partnership deepened in the second phase.,"(5, 1300)"
1875,"In April, 2015, the U.S. approached Mazloum about leading the war against ISIS beyond Syrias Kurdish regions.","(5, 1301)"
1876,The Obama Administration was on the verge of abandoning a separate Pentagon program to train fifteen thousand Syrians in Turkey and Jordan.,"(5, 1302)"
1877,"Five hundred million dollars had been allocated for the program; ultimately, fifty million dollars were spent, and it produced only a handful of trained soldiers.","(5, 1303)"
1878,"I wasnt happy with the early efforts, Secretary of Defense Ash Carter admitted at a news conference in Washington at the time.","(5, 1304)"
1879,So we have devised a number of different approaches. They relied heavily on Mazloums militia.,"(5, 1305)"
1880,,"(5, 1306)"
1881,In a grinding campaign that often involved house-to-house fighting and claimed the lives of thousands of S.D.F.,"(5, 1400)"
1882,"members, the group slowly seized territoryTal Abyad, al-Hawl, the Tishreen Dam, al-Shaddadi, and Manbijthat cut off land routes for foreign fighters and supplies coming through Turkey.","(5, 1401)"
1883,"Thousands of U.S. and coalition air strikes demolished ISIS offices, barracks, convoys, checkpoints, and arms depots.","(5, 1402)"
1884,"They picked off ISIS leaders, including Abu Muhammad al-Adnani, the social-media mastermind of ISIS, and Jihadi John, the executioner with a British accent who beheaded, on video, the Americans journalists James Foley and Steven Sotloff, three Western aid workers, and two Japanese reporters.","(5, 1403)"
1885,The Obama Administration also quietly deployed hundreds of additional U.S. Special Forces to Syria.,"(5, 1404)"
1886,"Mazloum, who had kept a low profile after multiple assassination attempts against him, began hosting top Pentagon brass and congressional delegations, including Senators John McCain and Lindsey Graham, who travelled to liberated corners of Syria.","(5, 1405)"
1887,,"(5, 1406)"
1888,As S.D.F.,"(5, 1500)"
1889,"capabilities expanded, the U.S. asked Mazloum to take on the biggest challenge yet: liberating Raqqa, the ISIS capital, a city with a quarter of a million residents.","(5, 1501)"
1890,"Implicit in the U.S. request was an awareness that the fighting was likely to be long, intense, and costly in human life.","(5, 1502)"
1891,A senior U.S. official who worked with Mazloum remembered the conversation.,"(5, 1503)"
1892,"Whatever we laid out to him, what we wanted the campaign to be, he looked at me and said, I trust your judgment.","(5, 1504)"
1893,"We would probably, for other reasons, do this a little bit differently.","(5, 1505)"
1894,"I understand your logic, and I agree.  Mazloum noted, however, that he would need more sophisticated arms for urban warfare.","(5, 1506)"
1895,"This time, he said, the Kurdish Y.P.G.","(5, 1507)"
1896,fighters in the S.D.F.,"(5, 1508)"
1897,"would have to receive U.S. arms, as well.","(5, 1509)"
1898,,"(5, 1510)"
1899,"During the 2016 Presidential campaign, Donald Trump had repeatedly blasted the Obama Administration for not doing enough to defeat ISIS.","(5, 1600)"
1900,He vowed to do moremuch more.,"(5, 1601)"
1901,"I would bomb the shit out of them, he said at one rally.","(5, 1602)"
1902,Id just bomb those suckers.,"(5, 1603)"
1903,"Id blow up the pipes, Id blow up the refineries, Id blow up every single inchthere would be nothing left. In May, 2017, four months after taking office, Trump approved arms shipmentsmachine guns, mortars, anti-tank weapons, armored cars, and engineering equipmentto the Kurds.","(5, 1604)"
1904,The battle for Raqqa accelerated in June.,"(5, 1605)"
1905,The S.D.F.,"(5, 1606)"
1906,seized the ISIS capital in October.,"(5, 1607)"
1907,More than six hundred and fifty S.D.F.,"(5, 1608)"
1908,"fightersKurds, Arabs, Turkmen, and Syriac Christianswere killed in Raqqa.","(5, 1609)"
1909,,"(5, 1610)"
1910,"The joint campaign faced sporadic challengesmenacing warnings from the Syrian government, the deployment of Russian mercenaries nearby, and constant criticism from Turkey.","(5, 1700)"
1911,"In November, 2017, President Recep Tayyip Erdogan called Trump, who was in Florida, preparing for a round of golf with Tiger Woods, to complain about U.S. arms flowing to Kurds in the S.D.F., which Erdogan considered a terrorist group.","(5, 1701)"
1912,"Surprising his aides, Trump promised to stop the shipments.","(5, 1702)"
1913,"Former U.S. officials familiar with the call told me that the President did not fully grasp the details, players, or regional politics of his own decision to arm the Kurdsor that it was the decision that enabled the Kurdish-led S.D.F.","(5, 1703)"
1914,to liberate Raqqa.,"(5, 1704)"
1915,"U.S. officials had to convince Trump that the weapons were essential because the war with ISIS was not over, a former Pentagon official told me The U.S. arms shipments to the Kurds continued.","(5, 1705)"
1916,,"(5, 1706)"
1917,"The campaign against ISIS was nearly derailed again when Turkish-backed fighters invaded Afrin, one of three Kurdish cantons in northern Syria, in January, 2018.","(5, 1800)"
1918,The offensive followed news that the U.S. planned to create a border force of several thousandhalf from the S.D.F.,"(5, 1801)"
1919,and half new recruitsto better secure the Syrian borders with Turkey and Iraq.,"(5, 1802)"
1920,Tens of thousands of foreign fighters had passed through Turkish territory to join the caliphate.,"(5, 1803)"
1921,The U.S.-backed border force was designed to deal with a problem that Erdogan had not addressed.,"(5, 1804)"
1922,Erdogan countered that the U.S. was creating a terror army and vowed to suffocate it.,"(5, 1805)"
1923,,"(5, 1806)"
1924,"During the 2016 Presidential campaign, Donald Trump had repeatedly blasted the Obama Administration for not doing enough to defeat ISIS.","(5, 1600)"
1925,He vowed to do moremuch more.,"(5, 1601)"
1926,"I would bomb the shit out of them, he said at one rally.","(5, 1602)"
1927,Id just bomb those suckers.,"(5, 1603)"
1928,"Id blow up the pipes, Id blow up the refineries, Id blow up every single inchthere would be nothing left. In May, 2017, four months after taking office, Trump approved arms shipmentsmachine guns, mortars, anti-tank weapons, armored cars, and engineering equipmentto the Kurds.","(5, 1604)"
1929,The battle for Raqqa accelerated in June.,"(5, 1605)"
1930,The S.D.F.,"(5, 1606)"
1931,seized the ISIS capital in October.,"(5, 1607)"
1932,More than six hundred and fifty S.D.F.,"(5, 1608)"
1933,"fightersKurds, Arabs, Turkmen, and Syriac Christianswere killed in Raqqa.","(5, 1609)"
1934,,"(5, 1610)"
1935,"The joint campaign faced sporadic challengesmenacing warnings from the Syrian government, the deployment of Russian mercenaries nearby, and constant criticism from Turkey.","(5, 1700)"
1936,"In November, 2017, President Recep Tayyip Erdogan called Trump, who was in Florida, preparing for a round of golf with Tiger Woods, to complain about U.S. arms flowing to Kurds in the S.D.F., which Erdogan considered a terrorist group.","(5, 1701)"
1937,"Surprising his aides, Trump promised to stop the shipments.","(5, 1702)"
1938,"Former U.S. officials familiar with the call told me that the President did not fully grasp the details, players, or regional politics of his own decision to arm the Kurdsor that it was the decision that enabled the Kurdish-led S.D.F.","(5, 1703)"
1939,to liberate Raqqa.,"(5, 1704)"
1940,"U.S. officials had to convince Trump that the weapons were essential because the war with ISIS was not over, a former Pentagon official told me The U.S. arms shipments to the Kurds continued.","(5, 1705)"
1941,,"(5, 1706)"
1942,"The campaign against ISIS was nearly derailed again when Turkish-backed fighters invaded Afrin, one of three Kurdish cantons in northern Syria, in January, 2018.","(5, 1800)"
1943,The offensive followed news that the U.S. planned to create a border force of several thousandhalf from the S.D.F.,"(5, 1801)"
1944,and half new recruitsto better secure the Syrian borders with Turkey and Iraq.,"(5, 1802)"
1945,Tens of thousands of foreign fighters had passed through Turkish territory to join the caliphate.,"(5, 1803)"
1946,The U.S.-backed border force was designed to deal with a problem that Erdogan had not addressed.,"(5, 1804)"
1947,Erdogan countered that the U.S. was creating a terror army and vowed to suffocate it.,"(5, 1805)"
1948,,"(5, 1806)"
1949,"During the 2016 Presidential campaign, Donald Trump had repeatedly blasted the Obama Administration for not doing enough to defeat ISIS.","(5, 1600)"
1950,He vowed to do moremuch more.,"(5, 1601)"
1951,"I would bomb the shit out of them, he said at one rally.","(5, 1602)"
1952,Id just bomb those suckers.,"(5, 1603)"
1953,"Id blow up the pipes, Id blow up the refineries, Id blow up every single inchthere would be nothing left. In May, 2017, four months after taking office, Trump approved arms shipmentsmachine guns, mortars, anti-tank weapons, armored cars, and engineering equipmentto the Kurds.","(5, 1604)"
1954,The battle for Raqqa accelerated in June.,"(5, 1605)"
1955,The S.D.F.,"(5, 1606)"
1956,seized the ISIS capital in October.,"(5, 1607)"
1957,More than six hundred and fifty S.D.F.,"(5, 1608)"
1958,"fightersKurds, Arabs, Turkmen, and Syriac Christianswere killed in Raqqa.","(5, 1609)"
1959,,"(5, 1610)"
1960,"The joint campaign faced sporadic challengesmenacing warnings from the Syrian government, the deployment of Russian mercenaries nearby, and constant criticism from Turkey.","(5, 1700)"
1961,"In November, 2017, President Recep Tayyip Erdogan called Trump, who was in Florida, preparing for a round of golf with Tiger Woods, to complain about U.S. arms flowing to Kurds in the S.D.F., which Erdogan considered a terrorist group.","(5, 1701)"
1962,"Surprising his aides, Trump promised to stop the shipments.","(5, 1702)"
1963,"Former U.S. officials familiar with the call told me that the President did not fully grasp the details, players, or regional politics of his own decision to arm the Kurdsor that it was the decision that enabled the Kurdish-led S.D.F.","(5, 1703)"
1964,to liberate Raqqa.,"(5, 1704)"
1965,"U.S. officials had to convince Trump that the weapons were essential because the war with ISIS was not over, a former Pentagon official told me The U.S. arms shipments to the Kurds continued.","(5, 1705)"
1966,,"(5, 1706)"
1967,"The campaign against ISIS was nearly derailed again when Turkish-backed fighters invaded Afrin, one of three Kurdish cantons in northern Syria, in January, 2018.","(5, 1800)"
1968,The offensive followed news that the U.S. planned to create a border force of several thousandhalf from the S.D.F.,"(5, 1801)"
1969,and half new recruitsto better secure the Syrian borders with Turkey and Iraq.,"(5, 1802)"
1970,Tens of thousands of foreign fighters had passed through Turkish territory to join the caliphate.,"(5, 1803)"
1971,The U.S.-backed border force was designed to deal with a problem that Erdogan had not addressed.,"(5, 1804)"
1972,Erdogan countered that the U.S. was creating a terror army and vowed to suffocate it.,"(5, 1805)"
1973,,"(5, 1806)"
1974,"During the 2016 Presidential campaign, Donald Trump had repeatedly blasted the Obama Administration for not doing enough to defeat ISIS.","(5, 1600)"
1975,He vowed to do moremuch more.,"(5, 1601)"
1976,"I would bomb the shit out of them, he said at one rally.","(5, 1602)"
1977,Id just bomb those suckers.,"(5, 1603)"
1978,"Id blow up the pipes, Id blow up the refineries, Id blow up every single inchthere would be nothing left. In May, 2017, four months after taking office, Trump approved arms shipmentsmachine guns, mortars, anti-tank weapons, armored cars, and engineering equipmentto the Kurds.","(5, 1604)"
1979,The battle for Raqqa accelerated in June.,"(5, 1605)"
1980,The S.D.F.,"(5, 1606)"
1981,seized the ISIS capital in October.,"(5, 1607)"
1982,More than six hundred and fifty S.D.F.,"(5, 1608)"
1983,"fightersKurds, Arabs, Turkmen, and Syriac Christianswere killed in Raqqa.","(5, 1609)"
1984,,"(5, 1610)"
1985,"The joint campaign faced sporadic challengesmenacing warnings from the Syrian government, the deployment of Russian mercenaries nearby, and constant criticism from Turkey.","(5, 1700)"
1986,"In November, 2017, President Recep Tayyip Erdogan called Trump, who was in Florida, preparing for a round of golf with Tiger Woods, to complain about U.S. arms flowing to Kurds in the S.D.F., which Erdogan considered a terrorist group.","(5, 1701)"
1987,"Surprising his aides, Trump promised to stop the shipments.","(5, 1702)"
1988,"Former U.S. officials familiar with the call told me that the President did not fully grasp the details, players, or regional politics of his own decision to arm the Kurdsor that it was the decision that enabled the Kurdish-led S.D.F.","(5, 1703)"
1989,to liberate Raqqa.,"(5, 1704)"
1990,"U.S. officials had to convince Trump that the weapons were essential because the war with ISIS was not over, a former Pentagon official told me The U.S. arms shipments to the Kurds continued.","(5, 1705)"
1991,,"(5, 1706)"
1992,"The campaign against ISIS was nearly derailed again when Turkish-backed fighters invaded Afrin, one of three Kurdish cantons in northern Syria, in January, 2018.","(5, 1800)"
1993,The offensive followed news that the U.S. planned to create a border force of several thousandhalf from the S.D.F.,"(5, 1801)"
1994,and half new recruitsto better secure the Syrian borders with Turkey and Iraq.,"(5, 1802)"
1995,Tens of thousands of foreign fighters had passed through Turkish territory to join the caliphate.,"(5, 1803)"
1996,The U.S.-backed border force was designed to deal with a problem that Erdogan had not addressed.,"(5, 1804)"
1997,Erdogan countered that the U.S. was creating a terror army and vowed to suffocate it.,"(5, 1805)"
1998,,"(5, 1806)"
1999,The Turkish-backed invasion forced Mazloum to pull S.D.F.,"(5, 1900)"
2000,"troops away from the front line with ISIS, to defend Afrinthis time without U.S. air power to support them.","(5, 1901)"
2001,"Washington disapproved of Ankaras offensive, but Turkey was a NATO ally.","(5, 1902)"
2002,The S.D.F.,"(5, 1903)"
2003,"was no match for Turkeys tanks, artillery, and warplanes.","(5, 1904)"
2004,"After two months, Mazloums militia retreated.","(5, 1905)"
2005,Relations soured with the United States; the offensive against ISIS stalled.,"(5, 1906)"
2006,U.S. intelligence predicted that Mazloum might even end the partnership.,"(5, 1907)"
2007,"Were on the two-yard line, a senior U.S. Special Forces commander told NBC News.","(5, 1908)"
2008,We could literally fall into the end zone.,"(5, 1909)"
2009,"Were that close to total victory, to wiping out the ISIS caliphate in Syria.","(5, 1910)"
2010,"Were that close, and now its coming apart.","(5, 1911)"
2011,,"(5, 1912)"
2012,The S.D.F.,"(5, 2000)"
2013,was also scrambling to administer and secure the regionroughly a third of Syriathat it had liberated.,"(5, 2001)"
2014,Towns were war-ravaged.,"(5, 2002)"
2015,Basic services were destroyed.,"(5, 2003)"
2016,Many residents had fled.,"(5, 2004)"
2017,"In Arab areas, the S.D.F.","(5, 2005)"
2018,turned to tribal sheikhs to help form new city councils.,"(5, 2006)"
2019,The S.D.F.,"(5, 2007)"
2020,did not just clear territory.,"(5, 2008)"
2021,"They held it, McGurk, the former lead coordinator of the campaign, told me.","(5, 2009)"
2022,They recruited locals to govern and established a permissive security environment.,"(5, 2010)"
2023,Thats what allowed us to be in Syria with a very light U.S. footprint.,"(5, 2011)"
2024,,"(5, 2012)"
2025,"Mazloums militia, which included a large female force, returned to the ISIS battlefront last fall.","(5, 2100)"
2026,"The final hurdle was to clear Deir Ezzor province, which is home to Syrias most valuable oil fields.","(5, 2101)"
2027,"In December, the S.D.F.","(5, 2102)"
2028,captured Hajin and began mapping out the next two months of operations with U.S. Special Forces.,"(5, 2103)"
2029,Their focus was on eliminating the stubborn Islamic State pockets near the Iraqi border and stabilizing liberated areas to prevent an ISIS resurgence.,"(5, 2104)"
2030,"We have obviously learned a lot of lessons in the past, so we know that once the physical space is defeated we cant just pick up and leave, McGurk told reporters on December 11th.","(5, 2105)"
2031,"Were prepared to make sure that we do all we can to ensure this is enduring. U.S. goals, he added, will take some time.","(5, 2106)"
2032,,"(5, 2107)"
2033,The Turkish-backed invasion forced Mazloum to pull S.D.F.,"(5, 1900)"
2034,"troops away from the front line with ISIS, to defend Afrinthis time without U.S. air power to support them.","(5, 1901)"
2035,"Washington disapproved of Ankaras offensive, but Turkey was a NATO ally.","(5, 1902)"
2036,The S.D.F.,"(5, 1903)"
2037,"was no match for Turkeys tanks, artillery, and warplanes.","(5, 1904)"
2038,"After two months, Mazloums militia retreated.","(5, 1905)"
2039,Relations soured with the United States; the offensive against ISIS stalled.,"(5, 1906)"
2040,U.S. intelligence predicted that Mazloum might even end the partnership.,"(5, 1907)"
2041,"Were on the two-yard line, a senior U.S. Special Forces commander told NBC News.","(5, 1908)"
2042,We could literally fall into the end zone.,"(5, 1909)"
2043,"Were that close to total victory, to wiping out the ISIS caliphate in Syria.","(5, 1910)"
2044,"Were that close, and now its coming apart.","(5, 1911)"
2045,,"(5, 1912)"
2046,The S.D.F.,"(5, 2000)"
2047,was also scrambling to administer and secure the regionroughly a third of Syriathat it had liberated.,"(5, 2001)"
2048,Towns were war-ravaged.,"(5, 2002)"
2049,Basic services were destroyed.,"(5, 2003)"
2050,Many residents had fled.,"(5, 2004)"
2051,"In Arab areas, the S.D.F.","(5, 2005)"
2052,turned to tribal sheikhs to help form new city councils.,"(5, 2006)"
2053,The S.D.F.,"(5, 2007)"
2054,did not just clear territory.,"(5, 2008)"
2055,"They held it, McGurk, the former lead coordinator of the campaign, told me.","(5, 2009)"
2056,They recruited locals to govern and established a permissive security environment.,"(5, 2010)"
2057,Thats what allowed us to be in Syria with a very light U.S. footprint.,"(5, 2011)"
2058,,"(5, 2012)"
2059,"Mazloums militia, which included a large female force, returned to the ISIS battlefront last fall.","(5, 2100)"
2060,"The final hurdle was to clear Deir Ezzor province, which is home to Syrias most valuable oil fields.","(5, 2101)"
2061,"In December, the S.D.F.","(5, 2102)"
2062,captured Hajin and began mapping out the next two months of operations with U.S. Special Forces.,"(5, 2103)"
2063,Their focus was on eliminating the stubborn Islamic State pockets near the Iraqi border and stabilizing liberated areas to prevent an ISIS resurgence.,"(5, 2104)"
2064,"We have obviously learned a lot of lessons in the past, so we know that once the physical space is defeated we cant just pick up and leave, McGurk told reporters on December 11th.","(5, 2105)"
2065,"Were prepared to make sure that we do all we can to ensure this is enduring. U.S. goals, he added, will take some time.","(5, 2106)"
2066,,"(5, 2107)"
2067,The Turkish-backed invasion forced Mazloum to pull S.D.F.,"(5, 1900)"
2068,"troops away from the front line with ISIS, to defend Afrinthis time without U.S. air power to support them.","(5, 1901)"
2069,"Washington disapproved of Ankaras offensive, but Turkey was a NATO ally.","(5, 1902)"
2070,The S.D.F.,"(5, 1903)"
2071,"was no match for Turkeys tanks, artillery, and warplanes.","(5, 1904)"
2072,"After two months, Mazloums militia retreated.","(5, 1905)"
2073,Relations soured with the United States; the offensive against ISIS stalled.,"(5, 1906)"
2074,U.S. intelligence predicted that Mazloum might even end the partnership.,"(5, 1907)"
2075,"Were on the two-yard line, a senior U.S. Special Forces commander told NBC News.","(5, 1908)"
2076,We could literally fall into the end zone.,"(5, 1909)"
2077,"Were that close to total victory, to wiping out the ISIS caliphate in Syria.","(5, 1910)"
2078,"Were that close, and now its coming apart.","(5, 1911)"
2079,,"(5, 1912)"
2080,The S.D.F.,"(5, 2000)"
2081,was also scrambling to administer and secure the regionroughly a third of Syriathat it had liberated.,"(5, 2001)"
2082,Towns were war-ravaged.,"(5, 2002)"
2083,Basic services were destroyed.,"(5, 2003)"
2084,Many residents had fled.,"(5, 2004)"
2085,"In Arab areas, the S.D.F.","(5, 2005)"
2086,turned to tribal sheikhs to help form new city councils.,"(5, 2006)"
2087,The S.D.F.,"(5, 2007)"
2088,did not just clear territory.,"(5, 2008)"
2089,"They held it, McGurk, the former lead coordinator of the campaign, told me.","(5, 2009)"
2090,They recruited locals to govern and established a permissive security environment.,"(5, 2010)"
2091,Thats what allowed us to be in Syria with a very light U.S. footprint.,"(5, 2011)"
2092,,"(5, 2012)"
2093,"Mazloums militia, which included a large female force, returned to the ISIS battlefront last fall.","(5, 2100)"
2094,"The final hurdle was to clear Deir Ezzor province, which is home to Syrias most valuable oil fields.","(5, 2101)"
2095,"In December, the S.D.F.","(5, 2102)"
2096,captured Hajin and began mapping out the next two months of operations with U.S. Special Forces.,"(5, 2103)"
2097,Their focus was on eliminating the stubborn Islamic State pockets near the Iraqi border and stabilizing liberated areas to prevent an ISIS resurgence.,"(5, 2104)"
2098,"We have obviously learned a lot of lessons in the past, so we know that once the physical space is defeated we cant just pick up and leave, McGurk told reporters on December 11th.","(5, 2105)"
2099,"Were prepared to make sure that we do all we can to ensure this is enduring. U.S. goals, he added, will take some time.","(5, 2106)"
2100,,"(5, 2107)"
2101,The Turkish-backed invasion forced Mazloum to pull S.D.F.,"(5, 1900)"
2102,"troops away from the front line with ISIS, to defend Afrinthis time without U.S. air power to support them.","(5, 1901)"
2103,"Washington disapproved of Ankaras offensive, but Turkey was a NATO ally.","(5, 1902)"
2104,The S.D.F.,"(5, 1903)"
2105,"was no match for Turkeys tanks, artillery, and warplanes.","(5, 1904)"
2106,"After two months, Mazloums militia retreated.","(5, 1905)"
2107,Relations soured with the United States; the offensive against ISIS stalled.,"(5, 1906)"
2108,U.S. intelligence predicted that Mazloum might even end the partnership.,"(5, 1907)"
2109,"Were on the two-yard line, a senior U.S. Special Forces commander told NBC News.","(5, 1908)"
2110,We could literally fall into the end zone.,"(5, 1909)"
2111,"Were that close to total victory, to wiping out the ISIS caliphate in Syria.","(5, 1910)"
2112,"Were that close, and now its coming apart.","(5, 1911)"
2113,,"(5, 1912)"
2114,The S.D.F.,"(5, 2000)"
2115,was also scrambling to administer and secure the regionroughly a third of Syriathat it had liberated.,"(5, 2001)"
2116,Towns were war-ravaged.,"(5, 2002)"
2117,Basic services were destroyed.,"(5, 2003)"
2118,Many residents had fled.,"(5, 2004)"
2119,"In Arab areas, the S.D.F.","(5, 2005)"
2120,turned to tribal sheikhs to help form new city councils.,"(5, 2006)"
2121,The S.D.F.,"(5, 2007)"
2122,did not just clear territory.,"(5, 2008)"
2123,"They held it, McGurk, the former lead coordinator of the campaign, told me.","(5, 2009)"
2124,They recruited locals to govern and established a permissive security environment.,"(5, 2010)"
2125,Thats what allowed us to be in Syria with a very light U.S. footprint.,"(5, 2011)"
2126,,"(5, 2012)"
2127,"Mazloums militia, which included a large female force, returned to the ISIS battlefront last fall.","(5, 2100)"
2128,"The final hurdle was to clear Deir Ezzor province, which is home to Syrias most valuable oil fields.","(5, 2101)"
2129,"In December, the S.D.F.","(5, 2102)"
2130,captured Hajin and began mapping out the next two months of operations with U.S. Special Forces.,"(5, 2103)"
2131,Their focus was on eliminating the stubborn Islamic State pockets near the Iraqi border and stabilizing liberated areas to prevent an ISIS resurgence.,"(5, 2104)"
2132,"We have obviously learned a lot of lessons in the past, so we know that once the physical space is defeated we cant just pick up and leave, McGurk told reporters on December 11th.","(5, 2105)"
2133,"Were prepared to make sure that we do all we can to ensure this is enduring. U.S. goals, he added, will take some time.","(5, 2106)"
2134,,"(5, 2107)"
2135,The Turkish-backed invasion forced Mazloum to pull S.D.F.,"(5, 1900)"
2136,"troops away from the front line with ISIS, to defend Afrinthis time without U.S. air power to support them.","(5, 1901)"
2137,"Washington disapproved of Ankaras offensive, but Turkey was a NATO ally.","(5, 1902)"
2138,The S.D.F.,"(5, 1903)"
2139,"was no match for Turkeys tanks, artillery, and warplanes.","(5, 1904)"
2140,"After two months, Mazloums militia retreated.","(5, 1905)"
2141,Relations soured with the United States; the offensive against ISIS stalled.,"(5, 1906)"
2142,U.S. intelligence predicted that Mazloum might even end the partnership.,"(5, 1907)"
2143,"Were on the two-yard line, a senior U.S. Special Forces commander told NBC News.","(5, 1908)"
2144,We could literally fall into the end zone.,"(5, 1909)"
2145,"Were that close to total victory, to wiping out the ISIS caliphate in Syria.","(5, 1910)"
2146,"Were that close, and now its coming apart.","(5, 1911)"
2147,,"(5, 1912)"
2148,The S.D.F.,"(5, 2000)"
2149,was also scrambling to administer and secure the regionroughly a third of Syriathat it had liberated.,"(5, 2001)"
2150,Towns were war-ravaged.,"(5, 2002)"
2151,Basic services were destroyed.,"(5, 2003)"
2152,Many residents had fled.,"(5, 2004)"
2153,"In Arab areas, the S.D.F.","(5, 2005)"
2154,turned to tribal sheikhs to help form new city councils.,"(5, 2006)"
2155,The S.D.F.,"(5, 2007)"
2156,did not just clear territory.,"(5, 2008)"
2157,"They held it, McGurk, the former lead coordinator of the campaign, told me.","(5, 2009)"
2158,They recruited locals to govern and established a permissive security environment.,"(5, 2010)"
2159,Thats what allowed us to be in Syria with a very light U.S. footprint.,"(5, 2011)"
2160,,"(5, 2012)"
2161,"Mazloums militia, which included a large female force, returned to the ISIS battlefront last fall.","(5, 2100)"
